,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,CBW,CBL,GBW,GBL,IWW,IWL,SBW,SBL,B365W,B365L,B&WW,B&WL,EXW,EXL,PSW,PSL,WPts,LPts,UBW,UBL,LBW,LBL,SJW,SJL,MaxW,MaxL,AvgW,AvgL
36086,51,New York,US Open,2/09/2012,Grand Slam,Outdoor,Hard,3rd Round,5,Del Potro J.M.,Mayer L.,8.0,63.0,6.0,3.0,7.0,5.0,7.0,6.0,,,,,3.0,0.0,Completed,,,,,,,,,1.04,13.0,,,1.05,9.0,1.04,15.75,3620.0,700.0,,,1.05,9.0,1.04,9.0,1.06,18.0,1.04,11.27
36087,51,New York,US Open,2/09/2012,Grand Slam,Outdoor,Hard,3rd Round,5,Roddick A.,Fognini F.,22.0,59.0,7.0,5.0,7.0,6.0,4.0,6.0,6.0,4.0,,,3.0,1.0,Completed,,,,,,,,,1.14,5.5,,,1.14,5.45,1.17,6.16,1600.0,745.0,,,1.14,5.0,1.14,5.5,1.18,6.38,1.15,5.38
36088,51,New York,US Open,2/09/2012,Grand Slam,Outdoor,Hard,3rd Round,5,Wawrinka S.,Dolgopolov O.,19.0,15.0,6.0,4.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,,,,,,,,,1.66,2.1,,,1.7,2.12,1.69,2.34,1730.0,1905.0,,,1.73,2.0,1.73,2.1,1.75,2.75,1.68,2.18
36089,51,New York,US Open,2/09/2012,Grand Slam,Outdoor,Hard,3rd Round,5,Tipsarevic J.,Zemlja G.,9.0,99.0,6.0,4.0,6.0,3.0,7.0,5.0,,,,,3.0,0.0,Completed,,,,,,,,,1.11,6.5,,,1.12,6.0,1.13,7.51,3285.0,553.0,,,1.07,7.5,1.14,5.5,1.17,8.7,1.12,6.3
36090,51,New York,US Open,2/09/2012,Grand Slam,Outdoor,Hard,3rd Round,5,Gasquet R.,Johnson S.,14.0,245.0,7.0,6.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,,,,,,,,,1.1,7.0,,,1.13,5.75,1.14,7.21,2030.0,191.0,,,1.12,6.0,1.13,6.0,1.15,7.21,1.13,5.95
36091,51,New York,US Open,3/09/2012,Grand Slam,Outdoor,Hard,3rd Round,5,Kohlschreiber P.,Isner J.,20.0,10.0,6.0,4.0,3.0,6.0,4.0,6.0,6.0,3.0,6.0,4.0,3.0,2.0,Completed,,,,,,,,,3.5,1.28,,,3.85,1.25,4.55,1.25,1685.0,2880.0,,,4.0,1.25,3.5,1.29,4.55,1.29,3.91,1.25
36092,51,New York,US Open,3/09/2012,Grand Slam,Outdoor,Hard,4th Round,5,Berdych T.,Almagro N.,7.0,12.0,7.0,6.0,6.0,4.0,6.0,1.0,,,,,3.0,0.0,Completed,,,,,,,,,1.22,4.33,,,1.23,4.0,1.28,4.2,4200.0,2305.0,,,1.25,4.0,1.25,3.75,1.31,4.8,1.24,3.97
36093,51,New York,US Open,3/09/2012,Grand Slam,Outdoor,Hard,4th Round,5,Federer R.,Fish M.,1.0,25.0,,,,,,,,,,,,,Walkover,,,,,,,,,1.05,11.0,,,1.05,9.0,1.06,13.4,12165.0,1535.0,,,1.06,8.5,1.05,9.0,1.07,9.0,1.05,8.34
36094,51,New York,US Open,3/09/2012,Grand Slam,Outdoor,Hard,4th Round,5,Cilic M.,Klizan M.,13.0,52.0,7.0,5.0,6.0,4.0,6.0,0.0,,,,,3.0,0.0,Completed,,,,,,,,,1.25,4.0,,,1.3,3.45,1.29,4.05,2185.0,828.0,,,1.25,4.0,1.29,3.5,1.33,4.55,1.27,3.75
36095,51,New York,US Open,4/09/2012,Grand Slam,Outdoor,Hard,4th Round,5,Murray A.,Raonic M.,4.0,16.0,6.0,4.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,,,,,,,,,1.28,3.75,,,1.3,3.45,1.29,4.05,7290.0,1900.0,,,1.3,3.5,1.29,3.5,1.33,4.15,1.28,3.67
36096,51,New York,US Open,4/09/2012,Grand Slam,Outdoor,Hard,4th Round,5,Ferrer D.,Gasquet R.,5.0,14.0,7.0,5.0,7.0,6.0,6.0,4.0,,,,,3.0,0.0,Completed,,,,,,,,,1.28,3.75,,,1.3,3.25,1.32,3.84,5375.0,2030.0,,,1.3,3.5,1.3,3.5,1.35,4.2,1.29,3.6
36097,51,New York,US Open,5/09/2012,Grand Slam,Outdoor,Hard,4th Round,5,Tipsarevic J.,Kohlschreiber P.,9.0,20.0,6.0,3.0,7.0,6.0,6.0,2.0,,,,,3.0,0.0,Completed,,,,,,,,,1.44,2.75,,,1.5,2.55,1.52,2.76,3285.0,1685.0,,,1.44,2.62,1.5,2.63,1.52,2.85,1.46,2.67
36098,51,New York,US Open,5/09/2012,Grand Slam,Outdoor,Hard,4th Round,5,Djokovic N.,Wawrinka S.,2.0,19.0,6.0,4.0,6.0,1.0,3.0,1.0,,,,,2.0,0.0,Retired,,,,,,,,,1.02,17.0,,,1.05,9.0,1.03,21.0,11270.0,1730.0,,,1.04,10.0,,,1.06,21.0,1.04,11.99
36099,51,New York,US Open,5/09/2012,Grand Slam,Outdoor,Hard,4th Round,5,Del Potro J.M.,Roddick A.,8.0,22.0,6.0,7.0,7.0,6.0,6.0,2.0,6.0,4.0,,,3.0,1.0,Completed,,,,,,,,,1.25,4.0,,,1.3,3.45,1.29,4.05,3620.0,1600.0,,,1.29,3.75,1.29,3.5,1.35,4.05,1.3,3.25
36100,51,New York,US Open,5/09/2012,Grand Slam,Outdoor,Hard,Quarterfinals,5,Murray A.,Cilic M.,4.0,13.0,3.0,6.0,7.0,6.0,6.0,2.0,6.0,0.0,,,3.0,1.0,Completed,,,,,,,,,1.1,7.0,,,1.07,8.0,1.16,6.35,7290.0,2185.0,,,1.1,7.0,1.1,7.0,1.16,8.0,1.1,6.92
36101,51,New York,US Open,6/09/2012,Grand Slam,Outdoor,Hard,Quarterfinals,5,Berdych T.,Federer R.,7.0,1.0,7.0,6.0,6.0,4.0,3.0,6.0,6.0,3.0,,,3.0,1.0,Completed,,,,,,,,,5.5,1.14,,,5.0,1.16,6.0,1.17,4200.0,12165.0,,,5.0,1.17,5.5,1.14,6.3,1.21,5.24,1.16
36102,51,New York,US Open,6/09/2012,Grand Slam,Outdoor,Hard,Quarterfinals,5,Ferrer D.,Tipsarevic J.,5.0,9.0,6.0,3.0,6.0,7.0,2.0,6.0,6.0,3.0,7.0,6.0,3.0,2.0,Completed,,,,,,,,,1.36,3.2,,,1.35,3.0,1.41,3.2,5375.0,3285.0,,,1.4,3.0,1.36,3.0,1.7,3.3,1.39,3.01
36103,51,New York,US Open,7/09/2012,Grand Slam,Outdoor,Hard,Quarterfinals,5,Djokovic N.,Del Potro J.M.,2.0,8.0,6.0,2.0,7.0,6.0,6.0,4.0,,,,,3.0,0.0,Completed,,,,,,,,,1.12,6.0,,,1.16,5.0,1.17,6.16,11270.0,3620.0,,,1.17,5.0,1.17,5.0,1.18,6.7,1.15,5.34
36104,51,New York,US Open,8/09/2012,Grand Slam,Outdoor,Hard,Semifinals,5,Murray A.,Berdych T.,4.0,7.0,5.0,7.0,6.0,2.0,6.0,1.0,7.0,6.0,,,3.0,1.0,Completed,,,,,,,,,1.4,2.87,,,1.45,2.6,1.46,3.04,7290.0,4200.0,,,1.44,2.75,1.44,2.88,1.51,3.05,1.44,2.77
36105,51,New York,US Open,9/09/2012,Grand Slam,Outdoor,Hard,Semifinals,5,Djokovic N.,Ferrer D.,2.0,5.0,2.0,6.0,6.0,1.0,6.0,4.0,6.0,2.0,,,3.0,1.0,Completed,,,,,,,,,1.07,9.0,,,1.05,9.0,1.09,9.5,11270.0,5375.0,,,1.05,9.0,1.07,8.0,1.11,11.0,1.07,8.64
36106,51,New York,US Open,10/09/2012,Grand Slam,Outdoor,Hard,The Final,5,Murray A.,Djokovic N.,4.0,2.0,7.0,6.0,7.0,5.0,2.0,6.0,3.0,6.0,6.0,2.0,3.0,2.0,Completed,,,,,,,,,2.87,1.44,,,2.9,1.4,3.02,1.46,7290.0,11270.0,,,2.75,1.44,3.0,1.44,3.15,1.47,2.9,1.42
38611,51,New York,US Open,26/08/2013,Grand Slam,Outdoor,Hard,1st Round,5,Evans D.,Nishikori K.,179.0,12.0,6.0,4.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,,,,,,,,,8.0,1.08,,,6.0,1.1,9.16,1.09,269.0,2405.0,,,6.0,1.11,6.5,1.1,9.4,1.13,7.09,1.09
38612,51,New York,US Open,26/08/2013,Grand Slam,Outdoor,Hard,1st Round,5,Tursunov D.,Bedene A.,34.0,106.0,7.0,5.0,4.0,6.0,6.0,3.0,6.0,0.0,,,3.0,1.0,Completed,,,,,,,,,1.18,4.5,,,1.14,4.75,1.31,3.85,1190.0,513.0,,,1.17,4.5,1.2,4.5,1.31,5.5,1.2,4.4
38613,51,New York,US Open,26/08/2013,Grand Slam,Outdoor,Hard,1st Round,5,Tomic B.,Ramos A.,52.0,75.0,6.0,3.0,3.0,6.0,4.0,6.0,7.0,6.0,6.0,3.0,3.0,2.0,Completed,,,,,,,,,1.25,3.75,,,1.28,3.3,1.31,3.85,870.0,695.0,,,1.3,3.4,1.33,3.25,1.36,4.05,1.29,3.52
38614,51,New York,US Open,26/08/2013,Grand Slam,Outdoor,Hard,1st Round,5,Rufin G.,Struff J.L.,91.0,96.0,7.0,6.0,6.0,3.0,2.0,6.0,2.0,6.0,6.0,1.0,3.0,2.0,Completed,,,,,,,,,1.28,3.5,,,1.33,3.0,1.35,3.49,589.0,563.0,,,1.4,2.75,1.4,2.88,1.45,3.5,1.34,3.17
38615,51,New York,US Open,26/08/2013,Grand Slam,Outdoor,Hard,1st Round,5,Lopez F.,Serra F.,26.0,206.0,6.0,7.0,6.0,2.0,6.0,3.0,6.0,3.0,,,3.0,1.0,Completed,,,,,,,,,1.12,6.0,,,1.12,5.25,1.2,5.16,1435.0,223.0,,,1.13,5.0,1.1,7.0,1.2,7.5,1.13,5.52
38616,51,New York,US Open,26/08/2013,Grand Slam,Outdoor,Hard,1st Round,5,Klahn B.,De Schepper K.,124.0,69.0,6.0,7.0,6.0,2.0,7.0,6.0,7.0,6.0,,,3.0,1.0,Completed,,,,,,,,,1.4,2.75,,,1.45,2.54,1.38,3.39,460.0,716.0,,,1.44,2.62,1.53,2.5,1.54,3.39,1.41,2.84
38617,51,New York,US Open,26/08/2013,Grand Slam,Outdoor,Hard,1st Round,5,Gasquet R.,Russell M.,9.0,92.0,6.0,3.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,,,,,,,,,1.06,10.0,,,1.07,7.0,1.09,8.91,2625.0,589.0,,,1.07,8.5,1.08,7.5,1.1,11.0,1.07,8.34
38618,51,New York,US Open,26/08/2013,Grand Slam,Outdoor,Hard,1st Round,5,Davydenko N.,Williams R.,42.0,115.0,6.0,3.0,4.0,6.0,1.0,6.0,7.0,5.0,6.0,0.0,3.0,2.0,Completed,,,,,,,,,1.13,5.5,,,1.18,4.25,1.19,5.39,1030.0,488.0,,,1.2,4.33,1.17,5.0,1.23,5.7,1.17,4.87
38619,51,New York,US Open,26/08/2013,Grand Slam,Outdoor,Hard,1st Round,5,Robert S.,Olivetti A.,150.0,302.0,6.0,3.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,,,,,,,,,1.5,2.5,,,1.52,2.35,1.52,2.73,366.0,138.0,,,1.53,2.38,1.57,2.38,1.6,2.73,1.54,2.44
38620,51,New York,US Open,26/08/2013,Grand Slam,Outdoor,Hard,1st Round,5,Kukushkin M.,Martin A.,172.0,137.0,6.0,4.0,7.0,6.0,7.0,5.0,,,,,3.0,0.0,Completed,,,,,,,,,1.18,4.5,,,1.22,3.8,1.23,4.76,279.0,414.0,,,1.25,3.75,1.25,3.75,1.27,5.3,1.22,4.14
38621,51,New York,US Open,26/08/2013,Grand Slam,Outdoor,Hard,1st Round,5,Haider-Maurer A.,Gulbis E.,88.0,33.0,3.0,6.0,6.0,3.0,1.0,6.0,7.0,6.0,6.0,4.0,3.0,2.0,Completed,,,,,,,,,13.0,1.04,,,8.0,1.05,15.0,1.04,600.0,1191.0,,,9.0,1.04,9.0,1.06,15.0,1.08,10.58,1.05
38622,51,New York,US Open,26/08/2013,Grand Slam,Outdoor,Hard,1st Round,5,Tipsarevic J.,Cuevas P.,21.0,492.0,6.0,3.0,6.0,7.0,6.0,3.0,,,,,2.0,1.0,Retired,,,,,,,,,1.05,11.0,,,1.05,8.0,1.08,10.15,1685.0,66.0,,,1.04,9.0,1.06,9.0,1.08,14.0,1.05,10.26
38623,51,New York,US Open,26/08/2013,Grand Slam,Outdoor,Hard,1st Round,5,Nadal R.,Harrison R.,2.0,97.0,6.0,4.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,,,,,,,,,1.01,21.0,,,1.02,10.0,1.01,27.22,8860.0,561.0,,,1.02,17.0,1.01,15.0,1.03,41.0,1.02,16.96
38624,51,New York,US Open,26/08/2013,Grand Slam,Outdoor,Hard,1st Round,5,Dodig I.,Verdasco F.,38.0,30.0,6.0,3.0,7.0,5.0,1.0,6.0,4.0,6.0,6.0,3.0,3.0,2.0,Completed,,,,,,,,,2.37,1.53,,,2.4,1.5,2.25,1.73,1125.0,1325.0,,,2.5,1.5,2.38,1.57,2.5,1.73,2.28,1.61
38625,51,New York,US Open,26/08/2013,Grand Slam,Outdoor,Hard,1st Round,5,Dancevic F.,Haase R.,152.0,59.0,7.0,6.0,3.0,6.0,7.0,5.0,7.0,6.0,,,3.0,1.0,Completed,,,,,,,,,2.75,1.4,,,2.4,1.5,2.5,1.6,354.0,797.0,,,2.62,1.44,2.75,1.44,2.75,1.6,2.5,1.51
38626,51,New York,US Open,26/08/2013,Grand Slam,Outdoor,Hard,1st Round,5,Sela D.,Kuznetsov An.,77.0,83.0,7.0,6.0,6.0,3.0,6.0,7.0,5.0,7.0,6.0,4.0,3.0,2.0,Completed,,,,,,,,,1.22,4.0,,,1.28,3.3,1.29,3.97,656.0,616.0,,,1.3,3.4,1.33,3.25,1.33,4.05,1.27,3.73
38627,51,New York,US Open,26/08/2013,Grand Slam,Outdoor,Hard,1st Round,5,Robredo T.,Matosevic M.,22.0,56.0,6.0,3.0,6.0,7.0,6.0,3.0,6.0,2.0,,,3.0,1.0,Completed,,,,,,,,,1.57,2.25,,,1.6,2.2,1.67,2.35,1620.0,834.0,,,1.53,2.38,1.57,2.38,1.7,2.4,1.61,2.26
38628,51,New York,US Open,26/08/2013,Grand Slam,Outdoor,Hard,1st Round,5,Bautista R.,Bellucci T.,64.0,118.0,6.0,3.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,,,,,,,,,1.4,2.75,,,1.38,2.8,1.5,2.79,755.0,485.0,,,1.4,2.75,1.44,2.75,1.5,2.88,1.44,2.73
38629,51,New York,US Open,26/08/2013,Grand Slam,Outdoor,Hard,1st Round,5,Ferrer D.,Kyrgios N.,4.0,212.0,7.0,5.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,,,,,,,,,1.06,10.0,,,1.04,8.5,1.08,10.25,7210.0,219.0,,,1.06,9.0,1.05,10.0,1.09,12.0,1.06,9.16
38630,51,New York,US Open,27/08/2013,Grand Slam,Outdoor,Hard,1st Round,5,Kohlschreiber P.,Altamirano C.,25.0,,6.0,1.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,Completed,,,,,,,,,1.002,34.0,,,1.01,11.0,1.01,27.22,1445.0,,,,1.0,21.0,1.01,17.0,1.03,41.0,1.01,19.51
38631,51,New York,US Open,27/08/2013,Grand Slam,Outdoor,Hard,1st Round,5,Andujar P.,De Bakker T.,55.0,99.0,6.0,4.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,,,,,,,,,2.5,1.5,,,2.25,1.58,2.66,1.54,835.0,556.0,,,2.25,1.57,2.25,1.62,2.66,1.7,2.36,1.57
38632,51,New York,US Open,27/08/2013,Grand Slam,Outdoor,Hard,1st Round,5,Raonic M.,Fabbiano T.,11.0,176.0,6.0,3.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,Completed,,,,,,,,,1.04,13.0,,,1.03,9.0,1.06,12.25,2555.0,273.0,,,1.04,11.0,1.03,12.0,1.06,16.0,1.04,11.02
38633,51,New York,US Open,27/08/2013,Grand Slam,Outdoor,Hard,1st Round,5,Benneteau J.,Przysiezny M.,35.0,108.0,6.0,4.0,5.0,7.0,6.0,4.0,6.0,4.0,,,3.0,1.0,Completed,,,,,,,,,1.11,6.5,,,1.1,6.0,1.13,7.07,1185.0,508.0,,,1.11,6.0,1.1,6.5,1.16,7.07,1.11,6.29
38634,51,New York,US Open,27/08/2013,Grand Slam,Outdoor,Hard,1st Round,5,Sousa J.,Dimitrov G.,95.0,29.0,3.0,6.0,6.0,3.0,6.0,4.0,5.0,7.0,6.0,2.0,3.0,2.0,Completed,,,,,,,,,13.0,1.04,,,8.0,1.05,11.25,1.07,583.0,1375.0,,,8.5,1.05,10.0,1.05,13.0,1.08,9.55,1.05
38635,51,New York,US Open,27/08/2013,Grand Slam,Outdoor,Hard,1st Round,5,Chardy J.,Stakhovsky S.,36.0,94.0,6.0,4.0,4.0,6.0,6.0,2.0,4.0,6.0,6.0,4.0,3.0,2.0,Completed,,,,,,,,,1.66,2.1,,,1.72,2.0,1.77,2.18,1130.0,585.0,,,1.67,2.1,1.62,2.25,1.77,2.25,1.7,2.12
38636,51,New York,US Open,27/08/2013,Grand Slam,Outdoor,Hard,1st Round,5,Nieminen J.,Kubot L.,41.0,71.0,7.0,5.0,7.0,5.0,6.0,2.0,,,,,3.0,0.0,Completed,,,,,,,,,1.2,4.33,,,1.22,3.8,1.28,4.16,1050.0,701.0,,,1.29,3.5,1.25,3.75,1.33,4.6,1.24,3.98
38637,51,New York,US Open,27/08/2013,Grand Slam,Outdoor,Hard,1st Round,5,Mannarino A.,Zeballos H.,63.0,50.0,4.0,6.0,6.0,4.0,6.0,2.0,6.0,1.0,,,3.0,1.0,Completed,,,,,,,,,1.25,3.75,,,1.25,3.5,1.29,4.05,756.0,874.0,,,1.3,3.4,1.33,3.25,1.38,4.05,1.28,3.6
38638,51,New York,US Open,27/08/2013,Grand Slam,Outdoor,Hard,1st Round,5,Roger-Vasselin E.,Montanes A.,67.0,44.0,6.0,3.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,,,,,,,,,1.4,2.75,,,1.4,2.75,1.42,3.14,726.0,950.0,,,1.44,2.62,1.4,2.88,1.5,3.14,1.42,2.8
38639,51,New York,US Open,27/08/2013,Grand Slam,Outdoor,Hard,1st Round,5,Gonzalez M.,Janowicz J.,247.0,14.0,6.0,4.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,,,,,,,,,11.0,1.05,,,8.5,1.04,9.85,1.08,187.0,2110.0,,,8.0,1.06,11.0,1.04,13.0,1.08,9.77,1.05
38640,51,New York,US Open,27/08/2013,Grand Slam,Outdoor,Hard,1st Round,5,Querrey S.,Pella G.,31.0,90.0,7.0,6.0,4.0,6.0,6.0,1.0,6.0,2.0,,,3.0,1.0,Completed,,,,,,,,,1.1,7.0,,,1.1,6.0,1.12,7.38,1310.0,589.0,,,1.11,6.5,1.1,7.0,1.16,7.9,1.11,6.44
38641,51,New York,US Open,27/08/2013,Grand Slam,Outdoor,Hard,1st Round,5,Isner J.,Volandri F.,17.0,101.0,6.0,0.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,,,,,,,,,1.01,21.0,,,1.02,10.0,1.02,19.0,2025.0,539.0,,,1.02,17.0,1.02,13.0,1.03,26.0,1.02,15.36
38642,51,New York,US Open,27/08/2013,Grand Slam,Outdoor,Hard,1st Round,5,Monfils G.,Ungur A.,39.0,105.0,6.0,1.0,6.0,2.0,6.0,0.0,,,,,3.0,0.0,Completed,,,,,,,,,1.1,7.0,,,1.08,6.5,1.17,5.98,1080.0,520.0,,,1.08,7.0,1.08,7.0,1.17,7.0,1.12,6.18
38643,51,New York,US Open,27/08/2013,Grand Slam,Outdoor,Hard,1st Round,5,Berlocq C.,Giraldo S.,48.0,85.0,6.0,3.0,3.0,6.0,6.0,7.0,6.0,4.0,6.0,2.0,3.0,2.0,Completed,,,,,,,,,2.0,1.72,,,2.0,1.72,1.96,1.94,905.0,611.0,,,1.91,1.8,2.0,1.8,2.09,1.94,1.98,1.8
38644,51,New York,US Open,27/08/2013,Grand Slam,Outdoor,Hard,1st Round,5,Lu Y.H.,Gimeno-Traver D.,60.0,61.0,6.0,4.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,Completed,,,,,,,,,1.36,3.0,,,1.4,2.75,1.37,3.39,790.0,775.0,,,1.44,2.62,1.4,2.88,1.45,3.39,1.39,2.94
38645,51,New York,US Open,27/08/2013,Grand Slam,Outdoor,Hard,1st Round,5,Dutra Silva R.,Pospisil V.,134.0,40.0,4.0,6.0,3.0,6.0,7.0,6.0,6.0,2.0,7.0,6.0,3.0,2.0,Completed,,,,,,,,,6.5,1.11,,,5.25,1.12,5.98,1.17,422.0,1051.0,,,6.0,1.11,2.75,1.4,2.8,1.61,2.62,1.46
38646,51,New York,US Open,27/08/2013,Grand Slam,Outdoor,Hard,1st Round,5,Istomin D.,Almagro N.,65.0,15.0,6.0,3.0,6.0,1.0,4.0,6.0,6.0,3.0,,,3.0,1.0,Completed,,,,,,,,,2.75,1.4,,,2.55,1.45,2.69,1.53,750.0,2110.0,,,2.75,1.4,2.88,1.4,2.88,1.57,2.68,1.46
38647,51,New York,US Open,27/08/2013,Grand Slam,Outdoor,Hard,1st Round,5,Federer R.,Zemlja G.,7.0,62.0,6.0,3.0,6.0,2.0,7.0,5.0,,,,,3.0,0.0,Completed,,,,,,,,,1.02,19.0,,,1.02,10.0,1.02,21.5,4695.0,771.0,,,1.02,17.0,1.02,13.0,1.04,22.0,1.02,15.18
38648,51,New York,US Open,27/08/2013,Grand Slam,Outdoor,Hard,1st Round,5,Sock J.,Petzschner P.,86.0,163.0,7.0,6.0,3.0,6.0,5.0,2.0,,,,,1.0,1.0,Retired,,,,,,,,,1.4,2.75,,,1.42,2.65,1.36,3.44,608.0,318.0,,,1.4,2.75,1.44,2.75,1.5,3.44,1.41,2.87
38649,51,New York,US Open,27/08/2013,Grand Slam,Outdoor,Hard,1st Round,5,Berdych T.,Lorenzi P.,5.0,80.0,6.0,1.0,6.0,4.0,6.0,1.0,,,,,3.0,0.0,Completed,,,,,,,,,1.01,21.0,,,1.02,10.0,1.02,22.73,5075.0,633.0,,,1.02,15.0,1.02,13.0,1.05,23.5,1.02,15.46
38650,51,New York,US Open,27/08/2013,Grand Slam,Outdoor,Hard,1st Round,5,Haas T.,Mathieu P.H.,13.0,107.0,6.0,4.0,6.0,4.0,6.0,1.0,,,,,3.0,0.0,Completed,,,,,,,,,1.06,10.0,,,1.07,7.0,1.07,10.52,2185.0,510.0,,,1.07,7.5,1.07,8.0,1.11,11.0,1.07,8.27
38651,51,New York,US Open,27/08/2013,Grand Slam,Outdoor,Hard,1st Round,5,Kudla D.,Vesely J.,104.0,82.0,6.0,2.0,6.0,2.0,6.0,7.0,7.0,5.0,,,3.0,1.0,Completed,,,,,,,,,2.0,1.72,,,1.95,1.75,1.93,1.97,523.0,619.0,,,2.0,1.73,2.1,1.73,2.11,2.05,1.98,1.79
38652,51,New York,US Open,27/08/2013,Grand Slam,Outdoor,Hard,1st Round,5,Young D.,Klizan M.,157.0,46.0,6.0,1.0,6.0,0.0,6.0,1.0,,,,,3.0,0.0,Completed,,,,,,,,,1.8,1.9,,,1.8,1.9,1.88,2.02,337.0,935.0,,,1.83,1.83,1.9,1.83,1.92,2.04,1.85,1.9
38653,51,New York,US Open,27/08/2013,Grand Slam,Outdoor,Hard,1st Round,5,Mayer F.,Monaco J.,47.0,32.0,6.0,4.0,6.0,2.0,3.0,0.0,,,,,2.0,0.0,Retired,,,,,,,,,2.1,1.66,,,2.1,1.65,2.3,1.69,905.0,1275.0,,,2.1,1.67,2.2,1.67,2.35,1.83,2.15,1.68
38654,51,New York,US Open,27/08/2013,Grand Slam,Outdoor,Hard,1st Round,5,Kamke T.,Johnson S.,89.0,116.0,6.0,7.0,6.0,4.0,7.0,6.0,6.0,2.0,,,3.0,1.0,Completed,,,,,,,,,2.37,1.53,,,2.3,1.55,2.37,1.66,592.0,486.0,,,2.2,1.62,2.38,1.57,2.42,1.7,2.28,1.61
38655,51,New York,US Open,27/08/2013,Grand Slam,Outdoor,Hard,1st Round,5,Becker B.,Rosol L.,87.0,45.0,6.0,3.0,3.0,6.0,6.0,3.0,6.0,4.0,,,3.0,1.0,Completed,,,,,,,,,1.5,2.5,,,1.55,2.3,1.67,2.35,603.0,941.0,,,1.5,2.5,1.53,2.5,1.67,2.59,1.56,2.39
38656,51,New York,US Open,28/08/2013,Grand Slam,Outdoor,Hard,1st Round,5,Djokovic N.,Berankis R.,1.0,112.0,6.0,1.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,,,,,,,,,1.002,34.0,,,1.01,11.0,1.01,61.0,10980.0,499.0,,,1.01,26.0,1.01,19.0,1.02,61.5,1.01,24.51
38657,51,New York,US Open,28/08/2013,Grand Slam,Outdoor,Hard,1st Round,5,Baghdatis M.,Soeda G.,53.0,131.0,6.0,4.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,Completed,,,,,,,,,1.36,3.0,,,1.38,2.8,1.47,2.93,865.0,433.0,,,1.36,3.0,1.36,3.0,1.48,3.1,1.4,2.9
38658,51,New York,US Open,28/08/2013,Grand Slam,Outdoor,Hard,1st Round,5,Anderson K.,Brands D.,20.0,51.0,7.0,5.0,4.0,6.0,6.0,2.0,6.0,3.0,,,3.0,1.0,Completed,,,,,,,,,1.22,4.0,,,1.25,3.5,1.26,4.38,1740.0,873.0,,,1.25,4.0,1.22,4.0,1.32,4.65,1.24,3.98
38659,51,New York,US Open,28/08/2013,Grand Slam,Outdoor,Hard,1st Round,5,Dolgopolov O.,Goffin D.,37.0,72.0,6.0,2.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,,,,,,,,,1.53,2.37,,,1.52,2.35,1.56,2.6,1125.0,700.0,,,1.5,2.5,1.57,2.38,1.6,2.7,1.54,2.44
38660,51,New York,US Open,28/08/2013,Grand Slam,Outdoor,Hard,1st Round,5,Youzhny M.,Mahut N.,24.0,78.0,6.0,4.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,,,,,,,,,1.14,5.5,,,1.15,4.75,1.21,5.08,1475.0,643.0,,,1.17,4.5,1.14,5.5,1.21,5.9,1.16,5.09
38661,51,New York,US Open,28/08/2013,Grand Slam,Outdoor,Hard,1st Round,5,Devvarman S.,Lacko L.,114.0,84.0,4.0,6.0,6.0,1.0,6.0,2.0,4.0,6.0,6.0,4.0,3.0,2.0,Completed,,,,,,,,,1.44,2.62,,,1.4,2.75,1.43,3.05,491.0,615.0,,,1.44,2.62,1.5,2.63,1.53,3.15,1.44,2.74
38662,51,New York,US Open,28/08/2013,Grand Slam,Outdoor,Hard,1st Round,5,Seppi A.,Malisse X.,23.0,113.0,6.0,3.0,3.0,6.0,7.0,5.0,7.0,5.0,,,3.0,1.0,Completed,,,,,,,,,1.36,3.0,,,1.4,2.75,1.46,2.94,1550.0,495.0,,,1.44,2.62,1.4,2.88,1.5,3.15,1.41,2.85
